Modality,Operator,PSNR,FOM
mri,LoG,13.514987851002493,0.8298390505333336
mri,Roberts,13.456023527150657,0.9291562775819513
mri,Frei-Chen,13.411148158895596,0.9363072723942408
mri,Sobel,13.711474827244842,0.9359185380254839
mri,Prewitt,13.708810128268228,0.9350030768211764
mri,Kirsch,13.637331258388727,0.9353031820070831
mri,LoG,13.833063026645618,0.8258437580734487
mri,Roberts,13.747818568526453,0.9299183459958066
mri,Frei-Chen,13.712719843253012,0.9354994120885481
mri,Sobel,13.737381014392993,0.9363106225777232
mri,Prewitt,13.736759108952672,0.9350278289563999
mri,Kirsch,13.718400766169204,0.935369397766504
mri,LoG,13.830239184032163,0.8221080371906788
mri,Roberts,13.740262762342692,0.9290943651151972
mri,Frei-Chen,13.738527546284447,0.935718831841667
mri,Sobel,13.136156298918769,0.8239274788785471
mri,Prewitt,13.126020622871831,0.8291577118256402
mri,Kirsch,13.127139096196725,0.8281765594664038
mri,LoG,13.138128577166555,0.7375179296003938
mri,Roberts,13.198112222822493,0.7917837047264156
mri,Frei-Chen,13.129431832625416,0.8275918116442172
mri,Sobel,12.851556970136004,0.839416260212066
mri,Prewitt,12.841464238797894,0.8466542444620018
mri,Kirsch,12.844035192049033,0.8401172250134832
mri,LoG,12.811801981825475,0.7401577372268523
mri,Roberts,12.767306939232586,0.7992082847017512
mri,Frei-Chen,12.84790770057448,0.8443405543309531
mri,Sobel,14.157722537411463,0.9380732491579032
mri,Prewitt,14.171570357853845,0.9371603739772026
mri,Kirsch,14.231609183518884,0.932174517632112
mri,LoG,14.206069453131322,0.8145894375116212
mri,Roberts,14.00488209347868,0.8959916290873591
mri,Frei-Chen,14.163056884608947,0.9376435256023746
mri,Sobel,12.50756050334571,0.815691457310519
mri,Prewitt,12.535319304025869,0.8175315868760933
mri,Kirsch,12.519538951410613,0.8167114522785144
mri,LoG,12.406205400026442,0.7003042540749403
mri,Roberts,12.490770393282046,0.7746213877834598
mri,Frei-Chen,12.522944041907639,0.8155748489194439
mri,Sobel,12.608162946738908,0.834777478207435
mri,Prewitt,12.661696836795757,0.8384358505941468
mri,Kirsch,12.635590151430288,0.8388006978057883
mri,LoG,12.701934136182036,0.7265255540883953
mri,Roberts,12.494078530546487,0.7986585182978316
mri,Frei-Chen,12.633982033606184,0.8367420671255272
mri,Sobel,12.3288372694323,0.8237534411713606
mri,Prewitt,12.342104453899413,0.8281576242489225
mri,Kirsch,12.318121899765098,0.8231207092976456
mri,LoG,12.272210072410441,0.7197064183987786
mri,Roberts,12.315660527890653,0.7814711131294931
mri,Frei-Chen,12.333936706441582,0.8246980516344874
mri,Sobel,12.614344231017164,0.8513905425767735
mri,Prewitt,12.623222792913676,0.8541240766314921
mri,Kirsch,12.542344546480473,0.8481007801449775
mri,LoG,12.653557338777677,0.7472254833634817
mri,Roberts,12.51407154338792,0.8063375804556662
mri,Frei-Chen,12.617137413286619,0.8529327122637581
mri,Sobel,12.806757649428837,0.7755919762996171
mri,Prewitt,12.794493778070795,0.7834546178192106
mri,Kirsch,12.763610181402633,0.77026931845767
mri,LoG,13.015865163979672,0.6695821222302559
mri,Roberts,12.776406913437597,0.7242368390629135
mri,Frei-Chen,12.798820037321597,0.7795018240811094
mri,Sobel,12.980703559105839,0.7453988219514551
mri,Prewitt,13.02024528290901,0.7442023678861486
mri,Kirsch,12.983867758160839,0.7367689440520886
mri,LoG,13.020203536135638,0.6446453337199143
mri,Roberts,12.98768484717947,0.714203653928182
mri,Frei-Chen,13.005863314863767,0.7458755981333903
mri,Sobel,13.031692030880848,0.7599577915520451
mri,Prewitt,13.038451444109898,0.7587724806836653
mri,Kirsch,13.032448768317085,0.7545225925973011
mri,LoG,13.115862235858554,0.6373378433527198
mri,Roberts,13.051870418848342,0.730175689249401
mri,Frei-Chen,13.045462636654241,0.7585173686984344
mri,Sobel,13.060122646649804,0.7218879799406771
mri,Prewitt,13.107369721903888,0.7304296710343948
mri,Kirsch,13.045912359901388,0.7174247206993905
mri,LoG,13.19895018005461,0.6326064397484702
mri,Roberts,13.03798199438653,0.6858501501580837
mri,Frei-Chen,13.088325643739795,0.7255413257754751
mri,Sobel,12.615850032721156,0.7560149293432818
mri,Prewitt,12.681145993284463,0.7611550178878854
mri,Kirsch,12.599623092424178,0.7576978836254102
mri,LoG,12.582925421677057,0.6590991140149274
mri,Roberts,12.63286730640445,0.7248065185191579
mri,Frei-Chen,12.65205214827359,0.7581716473626456
mri,Sobel,18.019867614500253,0.941877896646407
mri,Prewitt,18.02584375573606,0.940353516160879
mri,Kirsch,17.96857534853452,0.9400362532417329
mri,LoG,18.499209107355405,0.8259081337010576
mri,Roberts,18.00382113286252,0.9349699343597876
mri,Frei-Chen,18.01649290216901,0.9410709365046348
mri,Sobel,17.536188018094464,0.9547011104265167
mri,Prewitt,17.52200533295034,0.953817594565887
mri,Kirsch,17.495322251211544,0.9527783575574196
mri,LoG,17.763331929588468,0.857395994838228
mri,Roberts,17.444472837362476,0.9430362068637411
mri,Frei-Chen,17.527797263013106,0.9541543443722024
mri,Sobel,16.551929260070636,0.9532884830235343
mri,Prewitt,16.559940252555165,0.951935573718232
mri,Kirsch,16.49625031729126,0.9513054208524082
mri,LoG,17.147412498226984,0.8596764781372477
mri,Roberts,16.61538798224743,0.9433956842995932
mri,Frei-Chen,16.554575250512112,0.9526838703506781
mri,Sobel,16.2696730774234,0.9539671050732988
mri,Prewitt,16.28119926276683,0.9530603507352601
mri,Kirsch,16.219867370975145,0.9519632276607561
mri,LoG,16.2965369705455,0.8631162285288099
mri,Roberts,16.24642997700567,0.9178202499509376
mri,Frei-Chen,16.27760534370089,0.9535229572237396
mri,Sobel,17.591916744962294,0.9518754997015977
mri,Prewitt,17.621230051664682,0.9510151831774112
mri,Kirsch,17.582622924933247,0.9501699840367641
mri,LoG,17.726613769330722,0.8582194638899842
mri,Roberts,17.546747989287592,0.9426176717073802
mri,Frei-Chen,17.60748481696602,0.9514509160034824
mri,Sobel,17.576335859557016,0.9519778922849498
mri,Prewitt,17.61077802244926,0.951056719730623
mri,Kirsch,17.514094869523912,0.9501351160651414
mri,LoG,18.216127666659517,0.8589594348347507
mri,Roberts,17.449908645810634,0.9426837143073916
mri,Frei-Chen,17.593271060728487,0.9513767113305336
mri,Sobel,18.020495501735635,0.9488623898519065
mri,Prewitt,18.035653819339107,0.9478802308322144
mri,Kirsch,17.90597451511563,0.9475229154030892
mri,LoG,18.797890559276745,0.8485575952832761
mri,Roberts,18.081419245945273,0.9392799320193712
mri,Frei-Chen,18.02747132719681,0.9483915208411258
mri,Sobel,17.790964494496755,0.9472845521678337
mri,Prewitt,17.803857605115155,0.945990839024
mri,Kirsch,17.700393002659872,0.9457907398240614
mri,LoG,18.68733731039066,0.8447397373929049
mri,Roberts,17.76362984551843,0.9404286203510991
mri,Frei-Chen,17.79359501067717,0.9466170221088128
mri,Sobel,17.588708667669085,0.9449307515504111
mri,Prewitt,17.59815086147434,0.9435040008148683
mri,Kirsch,17.486380575721686,0.9435143197668232
mri,LoG,18.413830634993314,0.8378914877083111
mri,Roberts,17.543272779186236,0.9379871675172969
mri,Frei-Chen,17.58953764869378,0.9442321992462946
mri,Sobel,17.40195474356809,0.9417379372479201
mri,Prewitt,17.399465786229545,0.9402780662737973
mri,Kirsch,17.277457928820937,0.9404245302551757
mri,LoG,18.117941774180075,0.8410032505272672
mri,Roberts,17.271569028243164,0.9377010465629756
mri,Frei-Chen,17.400235635405316,0.9408963211789392
mri,Sobel,17.38544218344308,0.9452189794081073
mri,Prewitt,17.411700544770202,0.9439206451478831
mri,Kirsch,17.31146314649103,0.9434459412689601
mri,LoG,17.938077682223998,0.8494509420294234
mri,Roberts,17.304298272400686,0.9391987807578229
mri,Frei-Chen,17.406108297971393,0.9445455778495148
mri,Sobel,18.200136129994693,0.946695689402511
mri,Prewitt,18.195357905233298,0.9454775932594409
mri,Kirsch,18.130706570871816,0.9447420291226007
mri,LoG,18.628373764816306,0.8335829038956849
mri,Roberts,18.26670730897218,0.9404493562292853
mri,Frei-Chen,18.197754316115077,0.9462193859533775
CT,Sobel,9.427528527964071,0.9460305796641749
CT,Prewitt,9.431597665605596,0.9447836210088468
CT,Kirsch,9.403541751759976,0.9439052804766366
CT,LoG,9.339945333943705,0.8230790152271169
CT,Roberts,9.210248148006253,0.9399838324098977
CT,Frei-Chen,9.428635383367332,0.9456232268336312
CT,Sobel,10.551927931581515,0.9465207829940209
CT,Prewitt,10.554488783924791,0.9452441427541058
CT,Kirsch,10.615205463885273,0.9445406625043161
CT,LoG,10.524115733268747,0.822846409033187
CT,Roberts,10.486390356486055,0.9396017851689453
CT,Frei-Chen,10.55234652525048,0.9460607275801681
CT,Sobel,10.565856311886899,0.9451670546429426
CT,Prewitt,10.557906481980016,0.9434818912172076
CT,Kirsch,10.502940056303906,0.942879423477049
CT,LoG,10.373431014327572,0.8229718107847697
CT,Roberts,10.297865535077904,0.939147565425499
CT,Frei-Chen,10.560636653384172,0.9445703817919855
CT,Sobel,10.258363302433029,0.9450892478160647
CT,Prewitt,10.280501492847954,0.9436211997875785
CT,Kirsch,10.276218687685848,0.9429789270544015
CT,LoG,10.26502167226935,0.8197012704002726
CT,Roberts,10.121607649395417,0.9381268845841655
CT,Frei-Chen,10.270559656083709,0.9446240432181149
CT,Sobel,10.258211032792296,0.9447295620400641
CT,Prewitt,10.248171988100747,0.9433381799804507
CT,Kirsch,10.2544126759046,0.9430760554135458
CT,LoG,10.175775377350034,0.8226133672274669
CT,Roberts,10.051405537262072,0.9387625964708267
CT,Frei-Chen,10.252081575866512,0.9443322333793733
CT,Sobel,10.079635788213437,0.9447059640992277
CT,Prewitt,10.070695626847456,0.9435064291219596
CT,Kirsch,10.019860774334582,0.9432777939592694
CT,LoG,10.005755767691573,0.8252340296254095
CT,Roberts,9.804154744569946,0.9382130832906311
CT,Frei-Chen,10.074778227624059,0.9443171987839953
CT,Sobel,10.02796209917873,0.9452651973672686
CT,Prewitt,10.033581238051056,0.9438262194315153
CT,Kirsch,9.97930432347694,0.943010628980788
CT,LoG,10.008015657620158,0.8274517028408066
CT,Roberts,9.787338779053966,0.9387402092264526
CT,Frei-Chen,10.029799287909984,0.9448149321794318
CT,Sobel,9.771366859436535,0.9444282508855528
CT,Prewitt,9.756403442070292,0.9428760548215318
CT,Kirsch,9.730033947938193,0.9425992080848767
CT,LoG,9.638614177623527,0.8232803135412415
CT,Roberts,9.55326613083612,0.9390582460129726
CT,Frei-Chen,9.762721019381019,0.9438784697247914
CT,Sobel,8.989570962650337,0.8884971219124976
CT,Prewitt,9.003206764812662,0.8874264231238225
CT,Kirsch,8.909353618319209,0.8864979878504351
CT,LoG,9.079966526842751,0.7373163727234979
CT,Roberts,8.646863886508783,0.8894672646639755
CT,Frei-Chen,8.997406752865619,0.8878841876209177
CT,Sobel,8.868357835486902,0.8914186972958023
CT,Prewitt,8.892151733312545,0.8901639712617477
CT,Kirsch,8.77987040038988,0.8889841715188889
CT,LoG,8.942095921724402,0.7336405022417526
CT,Roberts,8.533690482189002,0.8910720991553864
CT,Frei-Chen,8.885109536579423,0.8906872856219206
CT,Sobel,8.731694376313568,0.8905915303251379
CT,Prewitt,8.76241604575376,0.8894559036524227
CT,Kirsch,8.643515283414526,0.8885310989189271
CT,LoG,8.803152485635419,0.7382054111115133
CT,Roberts,8.398356410823514,0.8921616781331735
CT,Frei-Chen,8.749222283223856,0.890073575824188
CT,Sobel,8.698111398586292,0.8995304382711289
CT,Prewitt,8.728374502666584,0.8982280317102904
CT,Kirsch,8.628501550944998,0.8971247445706231
CT,LoG,8.641962458114282,0.7449676488794011
CT,Roberts,8.367467170047082,0.9017194424078907
CT,Frei-Chen,8.715133168086398,0.8988317394228643
CT,Sobel,8.359418928743285,0.894282579906117
CT,Prewitt,8.394435373985662,0.8927126486609279
CT,Kirsch,8.37376691841807,0.892416862339773
CT,LoG,8.529412701714838,0.7437579048315109
CT,Roberts,8.061351610735395,0.8969837004223529
CT,Frei-Chen,8.378963218776942,0.8934174321815247
CT,Sobel,8.132830371851234,0.8961953944859345
CT,Prewitt,8.175215733434317,0.8948497245074569
CT,Kirsch,8.165213696250593,0.894158477534478
CT,LoG,8.315117985292964,0.7421048712984458
CT,Roberts,7.791645972815683,0.8985893259502172
CT,Frei-Chen,8.156128036591356,0.8954280115152359
CT,Sobel,7.942910268599598,0.9071617201236366
CT,Prewitt,7.986276760534955,0.9063224925541441
CT,Kirsch,7.980558539662807,0.9052536832107275
CT,LoG,8.221455540288463,0.7483801995142729
CT,Roberts,7.594650488232125,0.90637391411196
CT,Frei-Chen,7.966742331096077,0.9067383733479322
CT,Sobel,7.878370489928597,0.9102679963956957
CT,Prewitt,7.9221670375063455,0.9090895919465569
CT,Kirsch,7.911431602212842,0.9078892733884197
CT,LoG,8.13643555023851,0.7565695920586953
CT,Roberts,7.529210198098049,0.9091256391378614
CT,Frei-Chen,7.902413624143598,0.909662159476948
CT,Sobel,7.900625133494667,0.9040197316007246
CT,Prewitt,7.944197935348755,0.9028721693610814
CT,Kirsch,7.929289028118044,0.901938509065334
CT,LoG,8.100859758832838,0.7491142089980308
CT,Roberts,7.553471904393123,0.9041589587008476
CT,Frei-Chen,7.924897867554468,0.9033974281919571
CT,Sobel,7.9825031367834045,0.9020943568268437
CT,Prewitt,8.022902735084914,0.9008147374468276
CT,Kirsch,7.969839392596683,0.8991582064565119
CT,LoG,8.283703330623403,0.7490384216281867
CT,Roberts,7.640073761514974,0.9015442216938321
CT,Frei-Chen,8.00477312593797,0.9014339129118761
CT,Sobel,8.117988978661803,0.901310591727397
CT,Prewitt,8.15827330822314,0.9002791183494218
CT,Kirsch,8.067336445208776,0.8983896303307337
CT,LoG,8.336085453917491,0.7549340692447013
CT,Roberts,7.790677725391663,0.9008659629772764
CT,Frei-Chen,8.140155084653639,0.9006474916076199
CT,Sobel,9.074628144363341,0.8956277687317612
CT,Prewitt,9.113974402147294,0.8946493410586921
CT,Kirsch,8.979810839674268,0.8929720794907405
CT,LoG,9.425904387668636,0.7497993919320125
CT,Roberts,8.739560819853008,0.8950154438009208
CT,Frei-Chen,9.096487811051444,0.8950097134311761
CT,Sobel,8.868069916450942,0.8952966472656213
CT,Prewitt,8.907275382303427,0.8941508763535134
CT,Kirsch,8.793468779189965,0.8930059276612201
CT,LoG,9.152602204174784,0.7481095451977421
CT,Roberts,8.53689451515626,0.8946420337615525
CT,Frei-Chen,8.889747302874444,0.8946775664330184
CT,Sobel,8.666195789183377,0.8969543009451194
CT,Prewitt,8.706340996267961,0.8958569931691515
CT,Kirsch,8.598729362747049,0.8944103711843542
CT,LoG,8.982974199290934,0.740991561713879
CT,Roberts,8.330689366969086,0.8950251220276099
CT,Frei-Chen,8.688344073999724,0.8963587147529268
CT,Sobel,8.519773757040284,0.8891057848084933
CT,Prewitt,8.560495374641329,0.8876658107230451
CT,Kirsch,8.415344841656282,0.8870032925003056
CT,LoG,8.725863964724436,0.7261119226370769
CT,Roberts,8.1848851264667,0.8895928026589904
CT,Frei-Chen,8.542171588385228,0.8882828667006851
CT,Sobel,8.14952836695025,0.8890888813987069
CT,Prewitt,8.188332232772302,0.8877880404359455
CT,Kirsch,8.046338688758222,0.8869211711585161
CT,LoG,8.404791277813562,0.7325381999188417
CT,Roberts,7.830052386110396,0.8912224362421438
CT,Frei-Chen,8.17085751573038,0.8884690058124557
CT,Sobel,7.960602403739932,0.8846498916726242
CT,Prewitt,7.998094018607519,0.8829666077449554
CT,Kirsch,7.8601348767085355,0.8827945361220515
CT,LoG,8.101688891640183,0.7318822946453036
CT,Roberts,7.650126582665909,0.8896231579784426
CT,Frei-Chen,7.98118694570581,0.8837551692543888
CT,Sobel,7.526489778243116,0.8848199378388504
CT,Prewitt,7.560325230268959,0.8832762873088692
CT,Kirsch,7.4421920105922235,0.882475705412522
CT,LoG,7.679055486766781,0.7272857824255479
CT,Roberts,7.248719145517156,0.8875088683207274
CT,Frei-Chen,7.545309649523366,0.8839280614753898
CT,Sobel,8.833048223902836,0.9403722993083605
CT,Prewitt,8.849477964859872,0.9387784367876825
CT,Kirsch,8.754039540250883,0.9378956931258078
CT,LoG,8.922034360112896,0.8164162895269148
CT,Roberts,8.620114220378232,0.9339369430926225
CT,Frei-Chen,8.842130724826932,0.9392938731414587
CT,Sobel,8.808553777723759,0.9408442520659419
CT,Prewitt,8.824148707094599,0.9393272501988589
CT,Kirsch,8.728086418118524,0.9381437507546098
CT,LoG,8.903900540451186,0.815924321476052
CT,Roberts,8.591226248676795,0.9334428129263888
CT,Frei-Chen,8.817489889789595,0.9398452123172777
CT,Sobel,8.804328690411115,0.9407853063715839
CT,Prewitt,8.820545575825427,0.939228708665424
CT,Kirsch,8.715166844937833,0.9387387426558479
CT,LoG,8.919915209631133,0.8154654460999635
CT,Roberts,8.585337624011567,0.9342248168869949
CT,Frei-Chen,8.813364351189298,0.9397265678753275
CT,Sobel,9.012052406218508,0.9409094632639846
CT,Prewitt,9.030320465762756,0.9394534239342223
CT,Kirsch,8.918371432602255,0.9383644739365098
CT,LoG,9.138391901027155,0.8145444033476578
CT,Roberts,8.785825659048719,0.9348123764705776
CT,Frei-Chen,9.022714222191054,0.9398668084463676
CT,Sobel,8.882892661991265,0.9410936171188421
CT,Prewitt,8.89868557378687,0.9394916838619677
CT,Kirsch,8.805905925370404,0.9381758960339325
CT,LoG,9.004704932489693,0.8144072456859928
CT,Roberts,8.666547653100467,0.9346647777774212
CT,Frei-Chen,8.891688718575338,0.9400370680941608
CT,Sobel,8.903778724088555,0.9412569133623659
CT,Prewitt,8.92087016177203,0.9397745440857302
CT,Kirsch,8.82648171822051,0.938897860519569
CT,LoG,9.032034365866918,0.8142679829954765
CT,Roberts,8.683130557435394,0.9340900320058882
CT,Frei-Chen,8.913284626556061,0.940449450604594
CT,Sobel,9.016747189250925,0.9401391519428114
CT,Prewitt,9.031328647072982,0.9387014534247949
CT,Kirsch,8.950055190863083,0.9371866758065855
CT,LoG,9.126501217498053,0.8153013666283879
CT,Roberts,8.790488953125454,0.9329366339026025
CT,Frei-Chen,9.024770494734872,0.9393172117889719
CT,Sobel,9.02352931258848,0.9410321403317207
CT,Prewitt,9.04084993396734,0.9396186643235815
CT,Kirsch,8.942360172723543,0.9387162894622533
CT,LoG,9.135341860347456,0.814793521392289
CT,Roberts,8.808446596260138,0.9345952292935007
CT,Frei-Chen,9.03303995812612,0.9401388141639762
CT,Sobel,9.006862257954145,0.9406786497235723
CT,Prewitt,9.022685142513627,0.9393429311663325
CT,Kirsch,8.918980059910568,0.938421706044054
CT,LoG,9.134214944515518,0.8146713874482034
CT,Roberts,8.772786107085487,0.9333160351369654
CT,Frei-Chen,9.015956157174681,0.9398710580276012
CT,Sobel,9.184990897934357,0.9394178283886745
CT,Prewitt,9.201932028004633,0.9379290628495427
CT,Kirsch,9.09400833610528,0.9369531726628667
CT,LoG,9.315355596984045,0.8137583217324268
CT,Roberts,8.94832596070322,0.9320932416260026
CT,Frei-Chen,9.19603905649601,0.9385997222984637
CT,Sobel,9.030713254959368,0.9383796206726567
CT,Prewitt,9.046051079347924,0.9372568886499355
CT,Kirsch,8.933750688676161,0.9364083333602976
CT,LoG,9.165016286483928,0.8137993981788655
CT,Roberts,8.778973809288734,0.931358684765691
CT,Frei-Chen,9.039550646604303,0.9377900008121385
CT,Sobel,9.092535460319773,0.9377561080892399
CT,Prewitt,9.109503872326151,0.9365694643111498
CT,Kirsch,9.015196949218584,0.9356782116735811
CT,LoG,9.263681751740007,0.811102014015192
CT,Roberts,8.851756951717517,0.9290625727673855
CT,Frei-Chen,9.10203352064195,0.937129790437608
CT,Sobel,9.328904730486975,0.9374419106913836
CT,Prewitt,9.3464013775927,0.9358907224101877
CT,Kirsch,9.248025754721134,0.9347290249668713
CT,LoG,9.500093013749526,0.8087435036123874
CT,Roberts,9.085254302396914,0.9304565116755895
CT,Frei-Chen,9.339708275841534,0.9365605314694877
CT,Sobel,9.132686860966441,0.9346619830339863
CT,Prewitt,9.149867172702615,0.9335613770859144
CT,Kirsch,9.05757538190043,0.932165675412488
CT,LoG,9.310998850902912,0.8034312919132416
CT,Roberts,8.879546341696889,0.9250810387260158
CT,Frei-Chen,9.142485372767117,0.933869657052421
CT,Sobel,9.13697133742467,0.9347181416549487
CT,Prewitt,9.159655627791038,0.9336659721280691
CT,Kirsch,9.054118259275214,0.9318921055047912
CT,LoG,9.310481588844961,0.8034775488577478
CT,Roberts,8.88984795932026,0.9249306252856492
CT,Frei-Chen,9.149495996620747,0.9340210038706351
CT,Sobel,9.047494291617594,0.9339977329957276
CT,Prewitt,9.067031750842595,0.9328189685504779
CT,Kirsch,8.952876207780733,0.9308128836429963
CT,LoG,9.235394044879484,0.8027248510034992
CT,Roberts,8.784228989113302,0.922955189210603
CT,Frei-Chen,9.058635628296566,0.9330509558330851
CT,Sobel,9.0462845086523,0.9332002948291912
CT,Prewitt,9.06356430783465,0.9322800989889357
CT,Kirsch,8.9434840530674,0.9301885302926363
CT,LoG,9.25521558872904,0.7986446131878773
CT,Roberts,8.780721860230523,0.9219962281369442
CT,Frei-Chen,9.055749388955437,0.9323687530860248
CT,Sobel,8.992737420584442,0.9326685556850571
CT,Prewitt,9.01413880965821,0.9314612052498281
CT,Kirsch,8.904341979952632,0.9293082365416373
CT,LoG,9.182766800147512,0.7985212647598322
CT,Roberts,8.737428897648002,0.9222657258053324
CT,Frei-Chen,9.004614333051272,0.9318048408306762
CT,Sobel,8.890311493985912,0.9278234589175918
CT,Prewitt,8.914189571244348,0.9269294945353008
CT,Kirsch,8.8109224616752,0.9250505229269588
CT,LoG,9.098863509730158,0.7933706622472607
CT,Roberts,8.644516463128571,0.9170975733550732
CT,Frei-Chen,8.903462195731972,0.9272570957642897
CT,Sobel,8.997557262259411,0.9241475483452473
CT,Prewitt,9.01832643533951,0.9238193867303142
CT,Kirsch,8.917564556592936,0.9216363584459906
CT,LoG,9.211393862079628,0.7882245145079068
CT,Roberts,8.729034637718314,0.9127227575592687
CT,Frei-Chen,9.009254402468546,0.9238340371344329
CT,Sobel,8.915291341702451,0.9221820978415208
CT,Prewitt,8.939680903923652,0.9217215265518823
CT,Kirsch,8.830493394451983,0.9193965535157432
CT,LoG,9.103266453771647,0.786563683303768
CT,Roberts,8.663728770420137,0.9104519602818574
CT,Frei-Chen,8.928743179786082,0.9217627108580586
CT,Sobel,8.96981104438712,0.9194967909999163
CT,Prewitt,8.992705969478518,0.9191947486692968
CT,Kirsch,8.884471217009132,0.9169498987678669
CT,LoG,9.186505662540611,0.78217430153005
CT,Roberts,8.709664034807256,0.9057370508293778
CT,Frei-Chen,8.98299973646988,0.9194165150127975
CT,Sobel,8.946838423036157,0.9165193259058013
CT,Prewitt,8.97178617538817,0.915981719145279
CT,Kirsch,8.857743416216003,0.9130352125808486
CT,LoG,9.114998234563346,0.7796605360144467
CT,Roberts,8.687932670435654,0.9033864014907799
CT,Frei-Chen,8.96114323309006,0.9163507412448626
CT,Sobel,8.904040081889791,0.9116947690500067
CT,Prewitt,8.931970027440826,0.9115746780730645
CT,Kirsch,8.80911364966508,0.9091570706718978
CT,LoG,9.068305997044652,0.7735440144964478
CT,Roberts,8.643637851827323,0.8983271969031755
CT,Frei-Chen,8.919663076860347,0.9116316506538958
Ultrasound,Sobel,18.867225897731387,0.8422919977540393
Ultrasound,Prewitt,18.91141136204127,0.8439049871126493
Ultrasound,Kirsch,18.596501706837305,0.848187772780897
Ultrasound,LoG,18.85430193053311,0.7870841627060725
Ultrasound,Roberts,18.283127425102922,0.8290413679880785
Ultrasound,Frei-Chen,18.92471569365969,0.8429087489161927
Ultrasound,Sobel,12.728362035979623,0.7762601796862657
Ultrasound,Prewitt,12.780030520397228,0.7764026681045475
Ultrasound,Kirsch,12.500402101274569,0.783106319275049
Ultrasound,LoG,12.574204791328267,0.5664767243192229
Ultrasound,Roberts,12.200342909447617,0.8250070682742535
Ultrasound,Frei-Chen,12.78140109948438,0.7762322660132
Ultrasound,Sobel,12.003887095607727,0.7938911935324658
Ultrasound,Prewitt,12.051688523543493,0.794630131935447
Ultrasound,Kirsch,11.851122740873246,0.7991523971911335
Ultrasound,LoG,12.004967785285173,0.6223411432046037
Ultrasound,Roberts,11.604715389752421,0.8635373332030416
Ultrasound,Frei-Chen,12.030075041840373,0.794439223069892
Ultrasound,Sobel,16.992462418858636,0.8549146409883549
Ultrasound,Prewitt,17.049804481255734,0.85494176691693
Ultrasound,Kirsch,16.699569335809592,0.8567418655909358
Ultrasound,LoG,16.939701487225268,0.7647973912174767
Ultrasound,Roberts,16.34583396409362,0.8422213587021319
Ultrasound,Frei-Chen,17.057299874323885,0.8549110424849631
Ultrasound,Sobel,13.828029308506483,0.7406907544690242
Ultrasound,Prewitt,13.878047740864563,0.7406211760317808
Ultrasound,Kirsch,13.5904327578005,0.7484337795066175
Ultrasound,LoG,13.692318733089694,0.5573038871133479
Ultrasound,Roberts,13.293216576250371,0.813828152927855
Ultrasound,Frei-Chen,13.879607151207079,0.7405757833953138
Ultrasound,Sobel,16.158059566673842,0.6225920471738012
Ultrasound,Prewitt,16.206707906223883,0.6245157971358729
Ultrasound,Kirsch,15.92042383350293,0.6338585779554926
Ultrasound,LoG,16.052869169890663,0.511883119705185
Ultrasound,Roberts,15.621382240962493,0.6279625079307275
Ultrasound,Frei-Chen,16.210387241097486,0.623921223135702
Ultrasound,Sobel,15.299106526117905,0.9175876388757458
Ultrasound,Prewitt,15.37886465438229,0.917206956956328
Ultrasound,Kirsch,14.967109975033486,0.9168011607494548
Ultrasound,LoG,15.306121782321798,0.8176132313521455
Ultrasound,Roberts,14.542270779384905,0.9091069934783168
Ultrasound,Frei-Chen,15.342927840006768,0.9173497444709752
Ultrasound,Sobel,8.932834348662691,0.7960973265836869
Ultrasound,Prewitt,8.963429368927025,0.7969969425017469
Ultrasound,Kirsch,8.769900256123583,0.8038828358837458
Ultrasound,LoG,8.79259751244861,0.5397960956107665
Ultrasound,Roberts,8.542120915338831,0.865642466957535
Ultrasound,Frei-Chen,8.961805187018902,0.7963472363186201
Ultrasound,Sobel,12.541120481197677,0.8255349695394147
Ultrasound,Prewitt,12.597791073189178,0.8254663208846988
Ultrasound,Kirsch,12.290981705502338,0.8307109799022565
Ultrasound,LoG,12.39960272499711,0.6244158875237272
Ultrasound,Roberts,11.959253600826914,0.8636750805338684
Ultrasound,Frei-Chen,12.600211011917581,0.8257012638121802
Ultrasound,Sobel,13.878731124938383,0.8485297299104879
Ultrasound,Prewitt,13.942042982121263,0.8484080245045114
Ultrasound,Kirsch,13.588016371728393,0.8505985086170614
Ultrasound,LoG,13.81644610314227,0.6812328669710654
Ultrasound,Roberts,13.217746701454152,0.8616108339699069
Ultrasound,Frei-Chen,13.944801492553541,0.8483908288095557
Ultrasound,Sobel,22.167415785110673,0.7724610573641512
Ultrasound,Prewitt,22.237895775982906,0.7740037163935909
Ultrasound,Kirsch,21.74966002911031,0.7789052324715626
Ultrasound,LoG,22.395646947879854,0.7052809727593399
Ultrasound,Roberts,21.27776994841056,0.7696410268008402
Ultrasound,Frei-Chen,22.246293810790206,0.7732771866938397
Ultrasound,Sobel,13.7718827958825,0.7475029762975662
Ultrasound,Prewitt,13.834652783148977,0.7488282701242236
Ultrasound,Kirsch,13.4994036436096,0.7542612396325242
Ultrasound,LoG,13.6849233379831,0.551485625202836
Ultrasound,Roberts,13.147787033100776,0.7948301612968539
Ultrasound,Frei-Chen,13.836755291032773,0.7481056796576764
Ultrasound,Sobel,10.812713538838866,0.574998458464767
Ultrasound,Prewitt,10.84690252889827,0.5757178936272737
Ultrasound,Kirsch,10.658996764282156,0.6006211440969703
Ultrasound,LoG,10.61247322712114,0.46101079556004565
